species,source_name,mode,fusion_policy,decodable,sample_bytes,sample_bases,core_base_count,tail_base_count,tail_side_info_bits,sample_symbols_with_eos,uses_eos,unit_size,unit_vocab_size,context_units,theoretical_bits,core_model_theoretical_bits,theoretical_bits_per_base,arithmetic_coded_bytes,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,emitted_arithmetic_symbol_count,arithmetic_encode_seconds,compression_process_seconds,compression_bytes_per_second,compression_bases_per_second,compression_symbols_per_second,fusion_model_choice_counts,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,model_megabyte1_theoretical_bits,model_megabyte1_theoretical_bits_per_core_base,model_megabyte1_model_forward_seconds,model_megabyte1_softmax_seconds,model_megabyte1_aggregate_seconds,model_megabyte1_data_transfer_seconds,model_dnagpt2_theoretical_bits,model_dnagpt2_theoretical_bits_per_core_base,model_dnagpt2_model_forward_seconds,model_dnagpt2_softmax_seconds,model_dnagpt2_aggregate_seconds,model_dnagpt2_data_transfer_seconds,split,geco2_level,geco2_binary,geco2_command,geco2_returncode,geco2_stdout_tail,geco2_stderr_tail
AnCa,AnCa,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,115552.0,,1.9258666666666666,14444,1.9258666666666666,geco2_paper_modes,1,60000,,0.3379039093852043,177565.27324340923,177565.27324340923,177565.27324340923,,,,,,60000,15000,17523,16321,16352,,,,,,,,,,,,,val,5,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""5"", ""/tmp/geco2_baseline_gulh2p0r/val_16_AnCa.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14444 (14.1 KB), 1.926 bpb, 1.918 bps w/ no header, Normalized Dissimilarity Rate: 0.962933
Spent 0.336405 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.720
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 2
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_gulh2p0r/val_16_AnCa.seq
"
WaMe,WaMe,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,119296.0,,1.9882666666666666,14912,1.9882666666666666,geco2_paper_modes,1,60000,,0.35764697194099426,167763.19864913882,167763.19864913882,167763.19864913882,,,,,,60000,15000,17781,16358,16696,,,,,,,,,,,,,val,5,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""5"", ""/tmp/geco2_baseline_d0xr79a_/val_17_WaMe.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14912 (14.6 KB), 1.988 bpb, 1.981 bps w/ no header, Normalized Dissimilarity Rate: 0.994133
Spent 0.355276 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.720
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 2
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_d0xr79a_/val_17_WaMe.seq
"
OrSa,OrSa,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,110580.68395865214,110580.68395865214,1.843011399310869,13829,1.8438666666666668,fusion_static_context,3,20000,0.3583107069134712,2.101068787276745,28556.894644923887,28556.894644923887,9518.964881641296,"{""dnagpt2"": 19715, ""megabyte1"": 285}",32768,125,0.01,0.003814697265625,60000,15000,17750,16480,16556,112334.79491715413,1.8722465819525687,0.028631508350372314,3.4362077713012695e-05,0.15446016192436218,0.00010655075311660767,110559.26627048421,1.8426544378414034,0.0050263553857803345,3.324449062347412e-05,1.4491568952798843,5.892664194107056e-05,test,,,,,,
HoSa,HoSa,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,98952.22626013905,98952.22626013905,1.6492037710023175,12375,1.65,fusion_static_context,3,20000,0.35610510408878326,1.9290795847773552,31102.91585348196,31102.91585348196,10367.63861782732,"{""dnagpt2"": 19694, ""megabyte1"": 306}",32768,125,0.01,0.003814697265625,60000,15000,17321,16193,16188,101975.10186283654,1.6995850310472758,0.026220127940177917,2.9921531677246094e-05,0.1557556390762329,0.00010495632886886597,98907.41025674154,1.648456837612359,0.004448451101779938,3.1247735023498535e-05,1.286160558462143,4.78401780128479e-05,test,,,,,,
DaRe,DaRe,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,101828.80451528929,101828.80451528929,1.697146741921488,12734,1.6978666666666666,fusion_static_context,3,20000,0.3658142387866974,1.7448364347219467,34387.17739153669,34387.17739153669,11462.392463845561,"{""dnagpt2"": 19762, ""megabyte1"": 238}",32768,125,0.01,0.003814697265625,60000,15000,17295,16196,16160,98594.68648060125,1.6432447746766874,0.02704264223575592,3.359466791152954e-05,0.1698991134762764,0.0001069679856300354,101867.10233924598,1.697785038987433,0.0048799067735672,3.068894147872925e-05,1.0651363655924797,4.5746564865112305e-05,test,,,,,,
ScPo,ScPo,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,114614.98862508684,114614.98862508684,1.910249810418114,14334,1.9112,fusion_static_context,3,20000,0.38039449602365494,1.9495523497462273,30776.2959059859,30776.2959059859,10258.7653019953,"{""dnagpt2"": 19777, ""megabyte1"": 223}",32768,125,0.01,0.003814697265625,60000,15000,15615,16025,14540,116120.00652160733,1.9353334420267887,0.028788797557353973,3.4905970096588135e-05,0.15798283368349075,0.00011193007230758667,114603.02574373808,1.9100504290623013,0.004734978079795837,3.0137598514556885e-05,1.269622080028057,4.232674837112427e-05,test,,,,,,
EsCo,EsCo,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,112999.34590110864,112999.34590110864,1.883322431685144,14132,1.8842666666666668,fusion_static_context,3,20000,0.3724187910556793,2.256016470491886,26595.550513386996,26595.550513386996,8865.183504462331,"{""dnagpt2"": 19629, ""megabyte1"": 371}",32768,125,0.01,0.003814697265625,60000,15000,17676,16357,16472,113761.88369752627,1.896031394958771,0.02721228450536728,3.377348184585571e-05,0.1633681282401085,0.00011229515075683594,112981.73977977561,1.8830289963295936,0.005039431154727936,3.4086406230926514e-05,1.5570799335837364,5.2928924560546875e-05,test,,,,,,
YeMi,YeMi,static_context,static_context,True,14739,14739,14736,3,17,4912,False,3,125,1,26467.632137557823,26450.632137557823,1.7957549452173025,3311,1.7966619173621006,fusion_static_context,3,4912,0.09127320349216461,0.4510486051440239,32677.187850506052,32677.187850506052,10890.17889420488,"{""dnagpt2"": 4894, ""megabyte1"": 18}",32768,125,0.01,0.003814697265625,14739,3685,4285,3974,4104,26994.480027116617,1.8318729660095423,0.027968168258666992,3.318488597869873e-05,0.030611008405685425,8.986145257949829e-05,26446.9907470774,1.794719784682234,0.004978656768798828,3.0279159545898438e-05,0.2651599496603012,3.436952829360962e-05,test,,,,,,
BuEb,BuEb,static_context,static_context,True,3788,3788,3786,2,14,1262,False,3,125,1,7368.563798014595,7354.563798014595,1.9452385950408118,922,1.946673706441394,fusion_static_context,3,1262,0.0251813605427742,0.14647073298692703,25861.821831246594,25861.821831246594,8616.055742089018,"{""dnagpt2"": 1251, ""megabyte1"": 11}",32768,125,0.01,0.003814697265625,3788,947,1244,1114,1300,7416.8428689788125,1.9590181904328612,0.028831206262111664,3.411620855331421e-05,0.0056939274072647095,8.963793516159058e-05,7351.228557002945,1.9416874160071171,0.0053343698382377625,3.235042095184326e-05,0.07049771398305893,3.5703182220458984e-05,test,,,,,,
AgPh,AgPh,static_context,static_context,True,8794,8794,8790,4,20,2930,False,3,125,1,16978.331334055576,16958.331334055576,1.9306722008250599,2124,1.9317716624971573,fusion_static_context,3,2930,0.053633175790309906,0.2915029153227806,30167.794343539997,30167.794343539997,10051.357451281805,"{""dnagpt2"": 2880, ""megabyte1"": 50}",32768,125,0.01,0.003814697265625,8794,2199,2758,2486,2684,17171.09810178662,1.9534810127174769,0.030439138412475586,3.0294060707092285e-05,0.013067714869976044,5.3688883781433105e-05,16959.30422451834,1.9293861461340545,0.005181454122066498,3.108382225036621e-05,0.15752004832029343,3.0234456062316895e-05,test,,,,,,
GaGa,GaGa,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,108624.98247284468,108624.98247284468,1.8104163745474113,13585,1.8113333333333332,fusion_static_context,3,20000,0.34242793172597885,2.388599179685116,25119.325381293012,25119.325381293012,8373.108460431004,"{""dnagpt2"": 19735, ""megabyte1"": 265}",32768,125,0.01,0.003814697265625,60000,15000,17322,16132,16200,109030.21815336248,1.8171703025560413,0.02848854660987854,3.343075513839722e-05,0.15667693316936493,0.00011097639799118042,108617.20656888522,1.810286776148087,0.004525497555732727,2.8721988201141357e-05,1.753062292933464,4.69014048576355e-05,test,,,,,,
DrMe,DrMe,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,112716.1432386837,112716.1432386837,1.8786023873113948,14096,1.8794666666666666,fusion_static_context,3,20000,0.3764216899871826,2.103200413286686,28527.951792400792,28527.951792400792,9509.317264133597,"{""dnagpt2"": 19656, ""megabyte1"": 344}",32768,125,0.01,0.003814697265625,60000,15000,17743,16415,16532,113380.49218899292,1.8896748698165486,0.02819295972585678,3.4593045711517334e-05,0.15174934267997742,0.0001021847128868103,112706.71172290035,1.8784451953816725,0.005121290683746338,3.178417682647705e-05,1.4365666136145592,6.579607725143433e-05,test,,,,,,
EnIn,EnIn,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,111803.17052498001,111803.17052498001,1.8633861754163337,13983,1.8644,fusion_static_context,3,20000,0.3649953678250313,2.0061452835798264,29908.10311251944,29908.10311251944,9969.367704173146,"{""dnagpt2"": 19860, ""megabyte1"": 140}",32768,125,0.01,0.003814697265625,60000,15000,17412,16335,16240,112215.68621979428,1.8702614369965713,0.030242279171943665,3.6835670471191406e-05,0.14832349121570587,0.0001061856746673584,111806.61529897453,1.8634435883162421,0.004301667213439941,3.147125244140625e-05,1.3493400439620018,4.900246858596802e-05,test,,,,,,
PlFa,PlFa,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,106199.98086179452,106199.98086179452,1.7699996810299088,13282,1.7709333333333332,fusion_static_context,3,20000,0.3830644339323044,1.8694630488753319,32094.777180054974,32094.777180054974,10698.259060018325,"{""dnagpt2"": 19875, ""megabyte1"": 125}",32768,125,0.01,0.003814697265625,60000,15000,16617,15857,15620,107106.21521958715,1.785103586993119,0.02847371995449066,3.0465424060821533e-05,0.15284431725740433,0.00010873377323150635,106188.54204066229,1.7698090340110382,0.004665061831474304,3.1791627407073975e-05,1.18944501131773,6.125122308731079e-05,test,,,,,,
HePy,HePy,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,109394.87473419064,109394.87473419064,1.8232479122365106,13681,1.8241333333333334,fusion_static_context,3,20000,0.38905341923236847,2.1602900326251984,27774.048435101842,27774.048435101842,9258.016145033947,"{""dnagpt2"": 19560, ""megabyte1"": 440}",32768,125,0.01,0.003814697265625,60000,15000,17213,16144,16172,109783.46243363361,1.8297243738938935,0.031547121703624725,3.7901103496551514e-05,0.16217507421970367,0.00011187046766281128,109398.75754176237,1.8233126256960395,0.0046110600233078,2.928823232650757e-05,1.4631773084402084,5.3472816944122314e-05,test,,,,,,
AeCa,AeCa,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,112988.21341607449,112988.21341607449,1.8831368902679082,14130,1.884,fusion_static_context,3,20000,0.3846380487084389,2.440774627029896,24582.359770353796,24582.359770353796,8194.119923451266,"{""dnagpt2"": 19555, ""megabyte1"": 445}",32768,125,0.01,0.003814697265625,60000,15000,17656,16336,16592,112810.8926510457,1.880181544184095,0.03016813099384308,3.3549964427948e-05,0.1616521030664444,0.00010674446821212769,112995.24119590814,1.8832540199318022,0.005519144237041473,3.549456596374512e-05,1.7409257367253304,5.224347114562988e-05,test,,,,,,
HaHi,HaHi,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,115020.32994055713,115020.32994055713,1.9170054990092855,14384,1.9178666666666666,fusion_static_context,3,20000,0.3932633176445961,2.071054734289646,28970.745681706707,28970.745681706707,9656.91522723557,"{""dnagpt2"": 19649, ""megabyte1"": 351}",32768,125,0.01,0.003814697265625,60000,15000,17702,16204,16604,115796.54849380933,1.9299424748968221,0.02761739492416382,3.0137598514556885e-05,0.15522095561027527,0.00010263919830322266,115017.02731242086,1.9169504552070145,0.004065215587615967,2.8118491172790527e-05,1.395253337919712,4.0918588638305664e-05,test,,,,,,
AnCa,AnCa,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,94704.52666666174,94704.52666666174,1.5784087777776956,11844,1.5792,fusion_static_context,3,20000,0.399446964263916,2.307403415441513,26003.25526020738,26003.25526020738,8667.751753402461,"{""dnagpt2"": 19720, ""megabyte1"": 280}",32768,125,0.01,0.003814697265625,60000,15000,16737,16107,15548,96621.32304232781,1.610355384038797,0.030165664851665497,3.466010093688965e-05,0.151997871696949,0.00011862814426422119,94675.64194976837,1.5779273658294728,0.004071660339832306,2.697855234146118e-05,1.602157711982727,5.3651630878448486e-05,test,,,,,,
WaMe,WaMe,static_context,static_context,True,60000,60000,60000,0,0,20000,False,3,125,1,115274.9921469122,115274.9921469122,1.9212498691152033,14416,1.9221333333333332,fusion_static_context,3,20000,0.4023560509085655,2.4790494069457054,24202.825418442368,24202.825418442368,8067.608472814123,"{""dnagpt2"": 19728, ""megabyte1"": 272}",32768,125,0.01,0.003814697265625,60000,15000,17791,16379,16700,116018.07813390087,1.9336346355650145,0.036079876124858856,3.778189420700073e-05,0.14696324616670609,0.00013105571269989014,115266.17257225301,1.9211028762042168,0.004185527563095093,2.8684735298156738e-05,1.7660705149173737,6.984174251556396e-05,test,,,,,,
OrSa,OrSa,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,106180.51528524442,106180.51528524442,1.7696752547540735,13281,1.7708,fusion_oracle_max,3,20000,0.4246763736009598,2.0484582409262657,29290.321277366817,29290.321277366817,9763.440425788938,"{""dnagpt2"": 10591, ""megabyte1"": 9409}",32768,125,0.01,0.003814697265625,60000,15000,17750,16480,16556,112334.79491715413,1.8722465819525687,0.027797803282737732,3.187358379364014e-05,0.15731748193502426,0.000102214515209198,110559.26627048421,1.8426544378414034,0.005362413823604584,3.4689903259277344e-05,1.3299468457698822,5.177408456802368e-05,test,,,,,,
HoSa,HoSa,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,93836.73868314148,93836.73868314148,1.5639456447190245,11738,1.5650666666666666,fusion_oracle_max,3,20000,0.41297419369220734,2.1523117125034332,27877.00296915254,27877.00296915254,9292.334323050847,"{""dnagpt2"": 10825, ""megabyte1"": 9175}",32768,125,0.01,0.003814697265625,60000,15000,17321,16193,16188,101975.10186283654,1.6995850310472758,0.03258058428764343,3.2924115657806396e-05,0.15203918516635895,0.00011373311281204224,98907.41025674154,1.648456837612359,0.004288703203201294,3.0159950256347656e-05,1.4277369976043701,5.7563185691833496e-05,test,,,,,,
DaRe,DaRe,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,92367.72186489063,92367.72186489063,1.5394620310815104,11554,1.5405333333333333,fusion_oracle_max,3,20000,0.43189311027526855,2.258592464029789,26565.217477502683,26565.217477502683,8855.072492500894,"{""dnagpt2"": 9745, ""megabyte1"": 10255}",32768,125,0.01,0.003814697265625,60000,15000,17295,16196,16160,98594.68648060125,1.6432447746766874,0.031490862369537354,3.3915042877197266e-05,0.15476708859205246,0.00011157244443893433,101867.10233924598,1.697785038987433,0.004796914756298065,3.062933683395386e-05,1.5210045501589775,4.980713129043579e-05,test,,,,,,
ScPo,ScPo,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,111117.61327288125,111117.61327288125,1.8519602212146875,13898,1.8530666666666666,fusion_oracle_max,3,20000,0.4773971289396286,2.4950339794158936,24047.76868571804,24047.76868571804,8015.922895239348,"{""dnagpt2"": 10410, ""megabyte1"": 9590}",32768,125,0.01,0.003814697265625,60000,15000,15615,16025,14540,116120.00652160733,1.9353334420267887,0.03648754954338074,3.393739461898804e-05,0.16102667152881622,0.00013542920351028442,114603.02574373808,1.9100504290623013,0.004202604293823242,3.0368566513061523e-05,1.707221932709217,5.603581666946411e-05,test,,,,,,
EsCo,EsCo,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,108618.32125435275,108618.32125435275,1.8103053542392125,13586,1.8114666666666666,fusion_oracle_max,3,20000,0.4685893952846527,2.299022078514099,26098.05297684619,26098.05297684619,8699.350992282063,"{""dnagpt2"": 10289, ""megabyte1"": 9711}",32768,125,0.01,0.003814697265625,60000,15000,17676,16357,16472,113761.88369752627,1.896031394958771,0.02796262502670288,3.281980752944946e-05,0.1633521392941475,0.000105343759059906,112981.73977977561,1.8830289963295936,0.004606127738952637,3.331899642944336e-05,1.5244847163558006,6.478279829025269e-05,test,,,,,,
YeMi,YeMi,oracle_max,oracle_max,False,14739,14739,14736,3,17,4912,False,3,125,1,25511.8471420215,25494.8471420215,1.7309076017383471,3192,1.732071375262908,fusion_oracle_max,3,4912,0.1105072945356369,0.4753061458468437,31009.48752459283,31009.48752459283,10334.391934378178,"{""dnagpt2"": 2683, ""megabyte1"": 2229}",32768,125,0.01,0.003814697265625,14739,3685,4285,3974,4104,26994.480027116617,1.8318729660095423,0.028759479522705078,3.859400749206543e-05,0.029724612832069397,0.00014343112707138062,26446.9907470774,1.794719784682234,0.007358051836490631,4.007667303085327e-05,0.2670547217130661,3.086775541305542e-05,test,,,,,,
BuEb,BuEb,oracle_max,oracle_max,False,3788,3788,3786,2,14,1262,False,3,125,1,7139.873019867103,7125.873019867103,1.8848661615277462,894,1.8875395987328405,fusion_oracle_max,3,1262,0.025644928216934204,0.15268953889608383,24808.510310441146,24808.510310441146,8265.137278716136,"{""dnagpt2"": 671, ""megabyte1"": 591}",32768,125,0.01,0.003814697265625,3788,947,1244,1114,1300,7416.8428689788125,1.9590181904328612,0.03269519656896591,3.089010715484619e-05,0.005548290908336639,0.00011490285396575928,7351.228557002945,1.9416874160071171,0.004064597189426422,2.5875866413116455e-05,0.07257873564958572,3.135204315185547e-05,test,,,,,,
AgPh,AgPh,oracle_max,oracle_max,False,8794,8794,8790,4,20,2930,False,3,125,1,16363.482639367443,16343.482639367443,1.8607553604011193,2048,1.8626336138276098,fusion_oracle_max,3,2930,0.06409089267253876,0.30495093762874603,28837.425680277818,28837.425680277818,9608.102938732545,"{""dnagpt2"": 1583, ""megabyte1"": 1347}",32768,125,0.01,0.003814697265625,8794,2199,2758,2486,2684,17171.09810178662,1.9534810127174769,0.027818940579891205,2.888590097427368e-05,0.0310819149017334,5.052238702774048e-05,16959.30422451834,1.9293861461340545,0.0049440935254096985,2.9198825359344482e-05,0.1582169234752655,4.1112303733825684e-05,test,,,,,,
GaGa,GaGa,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,106173.41123238753,106173.41123238753,1.7695568538731254,13279,1.7705333333333333,fusion_oracle_max,3,20000,0.4516536369919777,2.5096435099840164,23907.77804150444,23907.77804150444,7969.2593471681475,"{""dnagpt2"": 10386, ""megabyte1"": 9614}",32768,125,0.01,0.003814697265625,60000,15000,17322,16132,16200,109030.21815336248,1.8171703025560413,0.03874842822551727,3.187358379364014e-05,0.15708506107330322,8.315593004226685e-05,108617.20656888522,1.810286776148087,0.004769898951053619,3.166496753692627e-05,1.7482606321573257,5.739927291870117e-05,test,,,,,,
DrMe,DrMe,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,108421.00425017624,108421.00425017624,1.8070167375029373,13561,1.8081333333333334,fusion_oracle_max,3,20000,0.43029002845287323,2.358197271823883,25443.16402910374,25443.16402910374,8481.054676367914,"{""dnagpt2"": 10440, ""megabyte1"": 9560}",32768,125,0.01,0.003814697265625,60000,15000,17743,16415,16532,113380.49218899292,1.8896748698165486,0.03399958461523056,3.137439489364624e-05,0.1626773104071617,0.00012385845184326172,112706.71172290035,1.8784451953816725,0.004344813525676727,2.9124319553375244e-05,1.6135351732373238,6.285309791564941e-05,test,,,,,,
EnIn,EnIn,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,107811.25982258847,107811.25982258847,1.7968543303764746,13485,1.798,fusion_oracle_max,3,20000,0.4052014797925949,1.8415786400437355,32580.742790639157,32580.742790639157,10860.247596879719,"{""dnagpt2"": 10103, ""megabyte1"": 9897}",32768,125,0.01,0.003814697265625,60000,15000,17412,16335,16240,112215.68621979428,1.8702614369965713,0.02721145749092102,2.9742717742919922e-05,0.15057582408189774,0.00010427087545394897,111806.61529897453,1.8634435883162421,0.004450380802154541,3.106147050857544e-05,1.14352598041296,6.505846977233887e-05,test,,,,,,
PlFa,PlFa,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,102584.2187324308,102584.2187324308,1.7097369788738468,12831,1.7108,fusion_oracle_max,3,20000,0.41888945549726486,2.417159453034401,24822.5246061771,24822.5246061771,8274.1748687257,"{""dnagpt2"": 10178, ""megabyte1"": 9822}",32768,125,0.01,0.003814697265625,60000,15000,16617,15857,15620,107106.21521958715,1.785103586993119,0.026308640837669373,2.9824674129486084e-05,0.16411171853542328,0.000101529061794281,106188.54204066229,1.7698090340110382,0.00455135852098465,3.600120544433594e-05,1.7044610902667046,4.053860902786255e-05,test,,,,,,
HePy,HePy,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,103732.07586480016,103732.07586480016,1.7288679310800028,12975,1.73,fusion_oracle_max,3,20000,0.4238987863063812,2.3893756419420242,25111.16249232101,25111.16249232101,8370.387497440337,"{""dnagpt2"": 10104, ""megabyte1"": 9896}",32768,125,0.01,0.003814697265625,60000,15000,17213,16144,16172,109783.46243363361,1.8297243738938935,0.026222839951515198,3.071129322052002e-05,0.15508709102869034,0.00010164082050323486,109398.75754176237,1.8233126256960395,0.005618050694465637,3.673136234283447e-05,1.6784853041172028,5.008280277252197e-05,test,,,,,,
AeCa,AeCa,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,107721.3274117814,107721.3274117814,1.7953554568630232,13473,1.7964,fusion_oracle_max,3,20000,0.425046369433403,2.0223842188715935,29667.953023030168,29667.953023030168,9889.31767434339,"{""dnagpt2"": 9879, ""megabyte1"": 10121}",32768,125,0.01,0.003814697265625,60000,15000,17656,16336,16592,112810.8926510457,1.880181544184095,0.02656673640012741,3.0875205993652344e-05,0.15332438796758652,0.00010234862565994263,112995.24119590814,1.8832540199318022,0.004077121615409851,2.8289854526519775e-05,1.313801795244217,4.1000545024871826e-05,test,,,,,,
HaHi,HaHi,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,110511.04983439375,110511.04983439375,1.841850830573229,13822,1.8429333333333333,fusion_oracle_max,3,20000,0.43313587456941605,1.8245480954647064,32884.85524121972,32884.85524121972,10961.618413739905,"{""dnagpt2"": 10303, ""megabyte1"": 9697}",32768,125,0.01,0.003814697265625,60000,15000,17702,16204,16604,115796.54849380933,1.9299424748968221,0.028629101812839508,3.2551586627960205e-05,0.15953093767166138,0.00011269748210906982,115017.02731242086,1.9169504552070145,0.004745207726955414,3.4324824810028076e-05,1.0946037024259567,4.349648952484131e-05,test,,,,,,
AnCa,AnCa,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,89831.61477470984,89831.61477470984,1.4971935795784974,11237,1.4982666666666666,fusion_oracle_max,3,20000,0.41077087819576263,2.014664076268673,29781.63988069169,29781.63988069169,9927.213293563898,"{""dnagpt2"": 10607, ""megabyte1"": 9393}",32768,125,0.01,0.003814697265625,60000,15000,16737,16107,15548,96621.32304232781,1.610355384038797,0.027648016810417175,2.921372652053833e-05,0.15802239626646042,0.00010211020708084106,94675.64194976837,1.5779273658294728,0.0047086551785469055,3.688037395477295e-05,1.3019197136163712,3.933906555175781e-05,test,,,,,,
WaMe,WaMe,oracle_max,oracle_max,False,60000,60000,60000,0,0,20000,False,3,125,1,111878.84757335098,111878.84757335098,1.8646474595558498,13993,1.8657333333333332,fusion_oracle_max,3,20000,0.4777754843235016,2.125907078385353,28223.246730788713,28223.246730788713,9407.748910262904,"{""dnagpt2"": 10548, ""megabyte1"": 9452}",32768,125,0.01,0.003814697265625,60000,15000,17791,16379,16700,116018.07813390087,1.9336346355650145,0.027710609138011932,2.8677284717559814e-05,0.16269493103027344,0.00010196119546890259,115266.17257225301,1.9211028762042168,0.005599580705165863,3.53008508682251e-05,1.3407949805259705,5.204975605010986e-05,test,,,,,,
