window_index,source_midpoint_mbase,geco22_bpb,megabyte1_bpb,nc_prefix_current_bpb
3975,158.558563000,1.883901159,1.861391544,1.890481154
3976,158.561635000,1.606991815,1.527969646,1.653568829
3977,158.564707000,1.865860894,1.847670103,1.876805226
3978,158.567779000,1.743401935,1.697574720,1.784802566
3979,158.570851000,1.713119646,1.653141012,1.728415017
3980,158.573923000,0.736899339,0.780346518,0.886075858
3981,158.576995000,0.866415131,1.376574206,0.996074500
3982,158.580067000,0.593727640,0.956215309,0.746052218
3983,158.583139000,0.260373091,0.573266700,0.361492833
3984,158.586211000,0.511030748,0.696251633,0.563604131
3985,158.589283000,1.303862296,1.286989000,1.408104445
3986,158.592355000,1.707117235,1.646999992,1.743914788
3987,158.595427000,1.674296434,1.625848547,1.700748543
3988,158.598499000,1.466607650,1.376245633,1.565048834
3989,158.601571000,1.565185676,1.486156240,1.631527856
3990,158.604643000,1.526269180,1.567993704,1.678411712
3991,158.607715000,1.728678952,1.692977240,1.759241030
3992,158.610787000,1.455679998,1.335066025,1.548521385
3993,158.613859000,1.710392470,1.760615257,1.767195826
3994,158.616931000,1.619334430,1.661810135,1.631267011
3995,158.620003000,1.634918871,1.620299225,1.632949896
3996,158.623075000,1.781282653,1.762930165,1.813688661
3997,158.626147000,1.689437315,1.615618279,1.707660720
3998,158.629219000,1.538262109,1.483567740,1.570690960
3999,158.632291000,1.643906797,1.536413896,1.689187621
4000,158.635363000,1.786536247,1.699068427,1.808310499
4001,158.638435000,1.631255264,1.560701547,1.669238225
4002,158.641507000,1.552738145,1.519774228,1.567239468
4003,158.644579000,1.622034247,1.574303048,1.678488111
4004,158.647651000,1.702545221,1.660829403,1.724103448
4005,158.650723000,1.531092020,1.478253764,1.556284172
4006,158.653795000,1.777871211,1.726194968,1.818497181
4007,158.656867000,1.727775704,1.674113989,1.754391536
4008,158.659939000,1.572482005,1.515474091,1.608414720
4009,158.663011000,1.653662483,1.624398381,1.705030541
4010,158.666083000,1.079570981,1.136922474,1.107960998
4011,158.669155000,1.778207446,1.731852959,1.818852728
4012,158.672227000,1.645276964,1.606984980,1.695348084
4013,158.675299000,1.629628440,1.550777502,1.657048816
4014,158.678371000,1.328419216,1.232415820,1.410315191
4015,158.681443000,1.542330975,1.475888714,1.599904865
4016,158.684515000,1.636238247,1.560273096,1.667005892
4017,158.687587000,1.655680781,1.582275480,1.718962729
4018,158.690659000,1.313496560,1.304105098,1.325861067
4019,158.693731000,1.280074130,1.260632017,1.318880553
4020,158.696803000,1.780564797,1.734239966,1.800369670
4021,158.699875000,1.910136948,1.809425672,1.937751283
4022,158.702947000,1.917529186,1.818100830,1.930779378
4023,158.706019000,1.808913623,1.787351420,1.830224201
4024,158.709091000,1.796434790,1.766556886,1.811732724
4025,158.712163000,1.590932970,1.555687947,1.630684376
4026,158.715235000,1.259424455,1.412882850,1.353965571
4027,158.718307000,1.534641569,1.474053865,1.590696807
4028,158.721379000,1.219099827,1.290436542,1.329010457
4029,158.724451000,1.643140127,1.608595741,1.660642512
4030,158.727523000,1.656837116,1.726277679,1.689214438
4031,158.730595000,1.501283132,1.477636822,1.531647429
4032,158.733667000,1.605496846,1.441429779,1.660267154
4033,158.736739000,1.862604628,1.775618285,1.901815335
4034,158.739811000,1.758328592,1.729590704,1.778467000
4035,158.742883000,1.806180189,1.762568702,1.815074017
4036,158.745955000,1.816759537,1.760205577,1.831395845
4037,158.749027000,1.712895984,1.716111335,1.787488922
4038,158.752099000,1.768429376,1.742733285,1.798761691
4039,158.755171000,1.800094607,1.836125255,1.815040713
4040,158.758243000,1.735151487,1.775147210,1.745960891
4041,158.761315000,1.661038461,1.613174309,1.696490914
4042,158.764387000,1.737516661,1.681222789,1.759105374
4043,158.767459000,1.788233886,1.626616538,1.853910456
4044,158.770531000,1.899030457,1.841068427,1.915424109
4045,158.773603000,1.871787181,1.820493028,1.878537456
4046,158.776675000,1.785013934,1.765745369,1.805354913
4047,158.779747000,1.675387092,1.629004719,1.686747412
4048,158.782819000,1.210796413,1.092836851,1.257841880
4049,158.785891000,1.750225688,1.697131907,1.776688213
4050,158.788963000,1.709166303,1.666438157,1.736280426
4051,158.792035000,1.889296611,1.862756729,1.893325488
4052,158.795107000,1.801036110,1.759818787,1.815464497
4053,158.798179000,1.637693405,1.594412977,1.677896554
4054,158.801251000,1.814953571,1.784884589,1.818898514
4055,158.804323000,1.688996968,1.679330970,1.752578095
4056,158.807395000,1.761148763,1.728921844,1.767607098
4057,158.810467000,1.907170296,1.876764735,1.912659009
4058,158.813539000,1.751201873,1.714642584,1.766576260
4059,158.816611000,1.500746074,1.434018660,1.549539318
4060,158.819683000,1.909261306,1.875395109,1.917575995
4061,158.822755000,1.778502077,1.666334050,1.814500059
4062,158.825827000,1.902439833,1.833024939,1.908787489
4063,158.828899000,1.815266093,1.866297225,1.851409291
4064,158.831971000,1.407604478,1.287578426,1.556125770
4065,158.835043000,1.708847297,1.660099385,1.723982766
4066,158.838115000,1.725291957,1.706362516,1.740205551
4067,158.841187000,1.852043311,1.817208449,1.860962510
4068,158.844259000,1.878027757,1.839628458,1.884674867
4069,158.847331000,1.691150735,1.704681297,1.715092013
4070,158.850403000,1.474453308,1.767270425,1.659999117
4071,158.853475000,1.519990874,1.469151979,1.594142973
4072,158.856547000,1.628664250,1.611781562,1.711658403
4073,158.859619000,1.585646704,1.546459553,1.633252203
4074,158.862691000,1.885731737,1.819068730,1.896230539
4075,158.865763000,1.896317561,1.870627840,1.902285457
4076,158.868835000,1.876016488,1.847950826,1.890326460
4077,158.871907000,1.735659803,1.694905624,1.753663838
4078,158.874979000,1.232896278,1.266978846,1.249600264
4079,158.878051000,1.671519220,1.599601433,1.684190209
4080,158.881123000,1.776841943,1.733318185,1.802438120
4081,158.884195000,1.800208201,1.750417531,1.848964999
4082,158.887267000,1.900073111,1.854719957,1.912450393
4083,158.890339000,1.805568323,1.756330540,1.824611872
4084,158.893411000,1.768133342,1.743778268,1.773730176
4085,158.896483000,1.885475159,1.863233964,1.848975534
4086,158.899555000,1.683410332,1.652023703,1.752161562
4087,158.902627000,1.728385046,1.584210654,1.785831173
4088,158.905699000,1.694350034,1.589293808,1.770524343
4089,158.908771000,1.881511211,1.833311558,1.891585827
4090,158.911843000,1.768767223,1.718081842,1.773584758
4091,158.914915000,1.384643109,1.785969608,1.707056046
4092,158.917987000,1.768045778,1.796045214,1.820828602
4093,158.921059000,1.526033739,1.494516604,1.571823753
4094,158.924131000,1.826630155,1.791231381,1.841459791
4095,158.927203000,1.798571378,1.766037265,1.828988711
4096,158.930275000,1.750531274,1.712009184,1.761933764
4097,158.933347000,1.607462205,1.549645768,1.625954807
4098,158.936419000,1.716895724,1.677411240,1.736278613
4099,158.939491000,1.791481718,1.800631016,1.785946970
4100,158.942563000,1.911943118,1.893016815,1.918712139
4101,158.945635000,1.676499081,1.626433148,1.679506962
4102,158.948707000,1.773999060,1.741250838,1.787337795
4103,158.951779000,1.914573113,1.873579065,1.920839945
4104,158.954851000,1.675176660,1.639062226,1.683572620
4105,158.957923000,1.902157108,1.883892894,1.909320335
4106,158.960995000,1.722049740,1.685527787,1.746779953
4107,158.964067000,1.610870898,1.556718032,1.653918202
4108,158.967139000,1.764639730,1.816371500,1.784664343
4109,158.970211000,1.187650034,1.250091153,1.361115875
4110,158.973283000,1.484733125,1.507935115,1.516660919
4111,158.976355000,1.064978215,1.513948570,1.210673747
4112,158.979427000,1.556242429,1.552361354,1.578291371
4113,158.982499000,1.829280714,1.787726973,1.840442727
4114,158.985571000,1.631389300,1.438178311,1.668919936
4115,158.988643000,1.318527170,1.715329014,1.444596753
4116,158.991715000,1.508639547,1.483491895,1.545837492
4117,158.994787000,1.306656060,1.446937313,1.377676467
4118,158.997859000,1.751904259,1.693308160,1.776959166
4119,159.000931000,1.648242041,1.621899967,1.703616371
4120,159.004003000,1.641867687,1.701223686,1.744174033
4121,159.007075000,1.859753072,1.839752764,1.877783229
4122,159.010147000,1.836210015,1.907569647,1.882957190
4123,159.013219000,1.523992478,1.813507137,1.584400619
4124,159.016291000,1.528843048,1.562052470,1.602572228
4125,159.019363000,1.454673581,1.802258839,1.559325250
4126,159.022435000,1.431799913,1.571330860,1.462358790
4127,159.025507000,1.688287879,1.735608627,1.724017496
4128,159.028579000,1.574239905,1.498527721,1.625712737
4129,159.031651000,1.644865682,1.628908401,1.670763656
4130,159.034723000,1.630321639,1.580644291,1.650742444
4131,159.037795000,1.588941266,1.584986523,1.666694902
4132,159.040867000,1.701982096,1.655352354,1.799025491
4133,159.043939000,1.802866424,1.745540117,1.822376045
4134,159.047011000,1.086110095,1.034136517,1.186982887
4135,159.050083000,1.254013369,1.308467189,1.341715942
4136,159.053155000,1.501111075,1.449848818,1.544034295
4137,159.056227000,1.621058827,1.601035175,1.649546921
4138,159.059299000,1.772968565,1.753123015,1.790037165
4139,159.062371000,1.859343787,1.836013317,1.906961878
4140,159.065443000,1.333280154,1.283987798,1.369849205
4141,159.068515000,1.624628842,1.623097097,1.649949516
4142,159.071587000,1.282659973,1.190773904,1.411506126
4143,159.074659000,1.545737259,1.533741684,1.660944541
4144,159.077731000,1.729334285,1.683466146,1.763240745
4145,159.080803000,1.846236626,1.862446348,1.869507839
4146,159.083875000,1.869786590,1.829795331,1.884063989
4147,159.086947000,1.797966932,1.778823870,1.810241272
4148,159.090019000,1.704202260,1.820963343,1.807158897
4149,159.093091000,1.846175969,1.852213919,1.898809373
4150,159.096163000,1.833548735,1.793141554,1.857671966
4151,159.099235000,1.884876817,1.848472794,1.901070158
4152,159.102307000,1.921291351,1.885989865,1.925380627
4153,159.105379000,1.862104371,1.903564374,1.888815324
4154,159.108451000,1.675196012,1.641757692,1.688182468
4155,159.111523000,1.295179809,1.432604291,1.330476133
4156,159.114595000,1.831899246,1.738631119,1.869371017
4157,159.117667000,1.787960907,1.754743648,1.804408143
4158,159.120739000,1.059924370,1.411930767,1.108039045
4159,159.123811000,1.198489214,1.563805744,1.295185382
4160,159.126883000,0.632196044,0.693281225,0.693730975
4161,159.129955000,0.497696468,0.791916272,0.592334104
4162,159.133027000,1.412269001,1.455663467,1.626631772
4163,159.136099000,1.807702268,1.789128890,1.834845523
4164,159.139171000,1.901157598,1.886255821,1.919202646
4165,159.142243000,1.831023708,1.878415267,1.906110525
4166,159.145315000,1.902074685,1.883671165,1.939893325
4167,159.148387000,1.716356754,1.691567784,1.742323558
4168,159.151459000,1.791432346,1.757692382,1.797117293
4169,159.154531000,1.787385156,1.825038910,1.824630963
4170,159.157603000,1.494523411,1.908927441,1.805634111
4171,159.160675000,1.712252388,1.724741643,1.771194170
4172,159.163747000,1.835437295,1.830004799,1.878411825
4173,159.166819000,0.998069172,0.967605444,1.120461543
4174,159.169891000,1.458661268,1.514112535,1.559266940
4175,159.172963000,1.843622607,1.916439931,1.859214991
4176,159.176035000,1.441004039,1.378175456,1.544350430
4177,159.179107000,1.575227131,1.412511011,1.666964754
4178,159.182179000,1.623146445,1.578106827,1.639660356
4179,159.185251000,1.401187070,1.571827168,1.565498551
4180,159.188323000,1.718504131,1.742749562,1.774873063
4181,159.191395000,1.885567228,1.878561815,1.907192866
4182,159.194467000,1.720302081,1.857430458,1.734130929
4183,159.197539000,1.733532334,1.670417212,1.757456844
4184,159.200611000,1.879134496,1.830713342,1.884449959
4185,159.203683000,1.726383915,1.738048378,1.757160842
4186,159.206755000,1.481977915,1.532526085,1.475408477
4187,159.209827000,0.395671257,0.605438083,0.438458264
4188,159.212899000,0.918500427,1.339487287,1.037783389
4189,159.215971000,1.735765755,1.806253879,1.777826915
4190,159.219043000,1.762082706,1.773691369,1.811358208
4191,159.222115000,1.135055998,1.178103789,1.183367617
4192,159.225187000,0.709264865,0.812523664,0.863681644
4193,159.228259000,1.159532132,1.446142010,1.353587995
4194,159.231331000,1.894796719,1.852712750,1.912541072
4195,159.234403000,1.580075316,1.571946171,1.666099558
4196,159.237475000,1.790995603,1.734484732,1.809199748
4197,159.240547000,1.572646089,1.499674323,1.611335824
4198,159.243619000,1.440891862,1.115652114,1.595503127
4199,159.246691000,1.740751788,1.573326945,1.804554741
4200,159.249763000,1.789940427,1.623474568,1.850135714
4201,159.252835000,1.420117229,1.429977477,1.460510435
4202,159.255907000,1.763057495,1.781351266,1.791061203
4203,159.258979000,1.546355588,1.476010690,1.652609761
4204,159.262051000,1.203708388,1.365280062,1.345887731
4205,159.265123000,1.723238786,1.658685053,1.769434144
4206,159.268195000,1.827053910,1.856246670,1.892833114
4207,159.271267000,1.742652948,1.898751537,1.894253413
4208,159.274339000,1.724598445,1.715537511,1.763180042
4209,159.277411000,1.860957911,1.824579875,1.879409134
4210,159.280483000,1.740074327,1.556463718,1.837583661
4211,159.283555000,1.889713923,1.863199989,1.891833146
4212,159.286627000,1.756672805,1.694143156,1.812875609
4213,159.289699000,1.559271932,1.546179434,1.616857613
4214,159.292771000,1.669149453,1.689865599,1.718074212
4215,159.295843000,1.444204807,1.670834407,1.731145978
4216,159.298915000,1.730252753,1.417801460,1.837356190
4217,159.301987000,1.889410019,1.855967760,1.898751974
4218,159.305059000,1.882481198,1.857052167,1.888323367
4219,159.308131000,0.789838372,0.978488469,0.801007176
4220,159.311203000,0.220309927,0.666051848,0.273587155
4221,159.314275000,1.220558537,1.538756835,1.346399322
4222,159.317347000,1.711769196,1.749287382,1.793992241
4223,159.320419000,1.356859572,1.696750099,1.634690210
4224,159.323491000,1.740381325,1.707603251,1.759569640
4225,159.326563000,1.865440945,1.857012630,1.899478118
4226,159.329635000,1.768025845,1.719826897,1.787473177
4227,159.332707000,1.652508525,1.762659480,1.667473584
4228,159.335779000,1.589393506,1.647671054,1.699828302
4229,159.338851000,1.127523010,1.146834970,1.301961730
4230,159.341923000,1.544383968,1.506968627,1.663414165
4231,159.344995000,1.638676261,1.507097562,1.660724963
4232,159.348067000,1.556108521,1.256477445,1.616786654
4233,159.351139000,1.609209480,1.564694097,1.727883972
4234,159.354211000,1.501165164,1.622579540,1.709426582
4235,159.357283000,1.666205719,1.648694170,1.685328235
4236,159.360355000,1.772035728,1.646497240,1.822461814
4237,159.363427000,1.846746534,1.802288016,1.876348972
4238,159.366499000,1.860354900,1.794180423,1.877387842
4239,159.369571000,1.811596572,1.707754970,1.848472784
4240,159.372643000,1.760588706,1.741313064,1.778618005
4241,159.375715000,1.825939335,1.808424811,1.838450591
4242,159.378787000,1.809916347,1.765280808,1.838915070
4243,159.381859000,1.835966108,1.785486917,1.892175376
4244,159.384931000,1.527752171,1.547291207,1.622019957
4245,159.388003000,1.296125986,1.772534244,1.589797715
4246,159.391075000,1.720504911,1.664070194,1.741817082
4247,159.394147000,1.884720325,1.843925039,1.877403835
4248,159.397219000,1.782443315,1.777914047,1.796284407
4249,159.400291000,1.790896217,1.772954176,1.833219767
4250,159.403363000,0.603633807,1.230250100,0.653479911
4251,159.406435000,0.228320124,0.535855683,0.299374056
4252,159.409507000,1.629322382,1.610872575,1.679052780
4253,159.412579000,1.841563945,1.842567176,1.861355975
4254,159.415651000,1.122313057,1.080180968,1.281959067
4255,159.418723000,0.939658320,0.994700653,0.992864043
4256,159.421795000,1.788105756,1.754089388,1.806148469
4257,159.424867000,1.807026237,1.778990748,1.811906914
4258,159.427939000,1.909130176,1.895110011,1.916181564
4259,159.431011000,1.700139120,1.695028825,1.707472275
4260,159.434083000,1.824694340,1.768926054,1.830394149
4261,159.437155000,1.886215846,1.853495042,1.892643134
4262,159.440227000,1.520367235,1.348761477,1.641244089
4263,159.443299000,1.762186294,1.604209396,1.812998819
4264,159.446371000,1.259068330,1.295523557,1.312772150
4265,159.449443000,1.887285829,1.865815322,1.891336441
4266,159.452515000,1.726492941,1.733026937,1.766469106
4267,159.455587000,1.876087055,1.847174525,1.864885569
4268,159.458659000,1.897479057,1.883331060,1.906207561
4269,159.461731000,1.837103307,1.785585115,1.836283475
4270,159.464803000,1.871518979,1.875092546,1.889812971
4271,159.467875000,1.290830959,1.862686793,1.504625916
4272,159.470947000,0.902017828,0.951188261,0.988988412
4273,159.474019000,0.809333112,1.031110091,0.942384169
4274,159.477091000,1.671840510,1.828914126,1.789036741
4275,159.480163000,1.807687476,1.874120315,1.851959149
4276,159.483235000,1.686455821,1.725234350,1.711202654
4277,159.486307000,1.850937933,1.814647496,1.878258348
4278,159.489379000,1.757824232,1.616133014,1.829449654
4279,159.492451000,1.839426845,1.720290159,1.859979530
4280,159.495523000,1.742207192,1.730763406,1.790535440
4281,159.498595000,1.757327666,1.724407340,1.773870294
4282,159.501667000,1.896672010,1.865072171,1.905539115
4283,159.504739000,1.673230146,1.637246974,1.685672442
4284,159.507811000,1.765119021,1.712533971,1.831521630
4285,159.510883000,1.896732936,1.842078269,1.901714375
4286,159.513955000,1.893164794,1.863532225,1.899258216
4287,159.517027000,1.613649497,1.589326131,1.637399917
4288,159.520099000,1.771195427,1.750664557,1.780868689
4289,159.523171000,1.564505835,1.616616197,1.679684063
4290,159.526243000,1.576797766,1.592697339,1.593120143
4291,159.529315000,0.338048925,0.584269348,0.362934557
4292,159.532387000,0.681160877,1.121206587,0.794475498
4293,159.535459000,1.562491880,1.807588125,1.596488635
4294,159.538531000,1.052961711,1.605852038,1.141492665
4295,159.541603000,1.895002365,1.848407507,1.901026249
4296,159.544675000,1.910140038,1.878685077,1.911683083
4297,159.547747000,1.848201702,1.833949327,1.867772818
4298,159.550819000,1.892452002,1.866061330,1.899709384
4299,159.553891000,1.759866407,1.779247041,1.811021479
4300,159.556963000,1.822256188,1.742209176,1.848171075
4301,159.560035000,1.630878081,1.322495937,1.703784426
4302,159.563107000,1.718817289,1.440919116,1.819843948
4303,159.566179000,1.786995659,1.751789093,1.807423885
4304,159.569251000,1.832899451,1.815742880,1.854128311
4305,159.572323000,1.729005384,1.816418688,1.856404513
4306,159.575395000,1.380902842,1.788952450,1.619880863
4307,159.578467000,1.805505186,1.788448960,1.877546370
4308,159.581539000,1.582731277,1.468419952,1.681302411
4309,159.584611000,1.922469298,1.903939962,1.923020045
4310,159.587683000,1.784338906,1.759543392,1.788435568
4311,159.590755000,1.574559202,1.484827290,1.553730120
4312,159.593827000,0.871540984,1.030856530,0.984216156
4313,159.596899000,1.688032717,1.665998721,1.745271772
4314,159.599971000,1.110601239,1.438464726,1.278104544
4315,159.603043000,0.745702408,0.823592109,0.823125203
4316,159.606115000,1.141823909,1.109350433,1.199437467
4317,159.609187000,1.631479892,1.554726176,1.687839742
4318,159.612259000,1.874222189,1.831288675,1.889478584
4319,159.615331000,1.888967901,1.869061808,1.902892922
4320,159.618403000,1.807743172,1.769197067,1.845021461
4321,159.621475000,1.693890745,1.627738064,1.717364932
4322,159.624547000,1.436463062,1.645707369,1.617446010
4323,159.627619000,1.684579680,1.771177600,1.793671081
4324,159.630691000,1.446039451,1.423061876,1.478878148
4325,159.633763000,1.785360992,1.751355916,1.819690543
4326,159.636835000,1.781663502,1.600215549,1.872965505
4327,159.639907000,1.287014107,1.583674565,1.511561697
4328,159.642979000,1.161314435,1.517765666,1.388980980
4329,159.646051000,1.137856589,1.150127156,1.320729002
4330,159.649123000,1.528268928,1.513413444,1.645841929
4331,159.652195000,1.546089076,1.610287242,1.601508317
4332,159.655267000,1.394633022,1.830303892,1.674120598
4333,159.658339000,1.462327580,1.450395947,1.501324676
4334,159.661411000,1.483564948,1.357659423,1.556218942
4335,159.664483000,1.647198295,1.493511431,1.774071008
4336,159.667555000,1.746746249,1.721731650,1.755211328
4337,159.670627000,1.766177724,1.727152313,1.781260043
4338,159.673699000,1.571799904,1.669928206,1.690365031
4339,159.676771000,1.632524813,1.583831581,1.680958723
4340,159.679843000,1.810885817,1.785257136,1.827447991
4341,159.682915000,1.532128612,1.523127633,1.625630106
4342,159.685987000,1.401397427,1.438140472,1.603787387
4343,159.689059000,1.706084008,1.660196990,1.720143209
4344,159.692131000,1.787471334,1.741706838,1.808396916
4345,159.695203000,1.858318528,1.842673262,1.883867661
4346,159.698275000,1.840351080,1.763566295,1.826709241
4347,159.701347000,1.807736039,1.695824514,1.850202262
4348,159.704419000,1.870851517,1.834670067,1.888540745
4349,159.707491000,1.444247223,1.521898116,1.621884818
4350,159.710563000,1.306934985,1.577939942,1.396341860
4351,159.713635000,0.809264692,1.900596301,1.251213670
4352,159.716707000,1.000222603,1.775733232,1.431401591
4353,159.719779000,0.281483625,0.562416646,0.294409445
4354,159.722851000,0.353303405,0.998268057,0.449322840
4355,159.725923000,1.891256491,1.869644721,1.895525614
4356,159.728995000,1.896539430,1.856693069,1.908512274
4357,159.732067000,1.720671614,1.408614581,1.776154637
4358,159.735139000,1.593403225,1.539506455,1.776426648
4359,159.738211000,1.882229447,1.864319960,1.891621510
4360,159.741283000,1.817835664,1.785003190,1.820123603
4361,159.744355000,1.848148291,1.828222811,1.864436393
4362,159.747427000,1.881537755,1.851014296,1.886242708
4363,159.750499000,0.402798635,0.586848452,0.410182645
4364,159.753571000,0.307539397,0.846674696,0.361495929
4365,159.756643000,1.658086913,1.641386906,1.784056763
4366,159.759715000,1.613857118,1.798159420,1.737560074
4367,159.762787000,1.823444645,1.657614241,1.864791602
4368,159.765859000,1.257310204,1.311041056,1.318360602
4369,159.768931000,1.796967829,1.814852834,1.836044619
4370,159.772003000,1.645350861,1.563792139,1.739154081
4371,159.775075000,1.505449572,1.571018721,1.600472664
4372,159.778147000,1.736451184,1.613839984,1.831848313
4373,159.781219000,1.882916609,1.854660590,1.889388084
4374,159.784291000,1.634835530,1.588445239,1.623434231
4375,159.787363000,1.253518086,1.301137335,1.222430843
4376,159.790435000,1.777174513,1.749442776,1.792322189
4377,159.793507000,1.646344790,1.611599723,1.672199190
4378,159.796579000,1.732343713,1.835135698,1.806607366
4379,159.799651000,1.715033303,1.850436370,1.827715675
4380,159.802723000,1.843400861,1.805298910,1.849348510
4381,159.805795000,1.826602047,1.770531138,1.843011349
4382,159.808867000,1.896638433,1.873171250,1.904077848
4383,159.811939000,1.817862920,1.745577350,1.835410183
4384,159.815011000,1.339123609,1.183331892,1.469605553
4385,159.818083000,1.534387444,1.622223710,1.620028769
4386,159.821155000,1.545867582,1.612612451,1.733092159
4387,159.824227000,1.787851994,1.821700285,1.850126505
4388,159.827299000,1.744644150,1.693925013,1.759265388
4389,159.830371000,1.920389255,1.892476161,1.928720554
4390,159.833443000,1.790836096,1.760235578,1.804795623
4391,159.836515000,1.785183787,1.790471435,1.833807697
4392,159.839587000,1.673762133,1.600035387,1.718684139
4393,159.842659000,1.509132435,1.450390120,1.691200539
4394,159.845731000,1.821728955,1.870009661,1.912257592
4395,159.848803000,1.888072411,1.870538294,1.893366317
4396,159.851875000,1.889904857,1.857837737,1.896603962
4397,159.854947000,1.365533773,1.888628801,1.911908468
4398,159.858019000,1.335627253,1.318432799,1.390398232
4399,159.861091000,1.713946069,1.663967977,1.726382911
4400,159.864163000,1.836256703,1.818182568,1.847607970
4401,159.867235000,0.857218134,0.971869063,0.867524435
4402,159.870307000,0.895332269,1.917073886,1.162756632
4403,159.873379000,0.846056504,1.901354810,1.238004491
4404,159.876451000,0.902167276,1.145618738,1.086292791
4405,159.879523000,0.985086749,1.004331027,1.108012453
4406,159.882595000,1.897845904,1.868273894,1.903710683
4407,159.885667000,1.837305119,1.822255919,1.842547392
4408,159.888739000,1.771948339,1.759727854,1.790980257
4409,159.891811000,1.841750679,1.876653234,1.860977610
4410,159.894883000,1.914023002,1.893803000,1.922931353
4411,159.897955000,1.781275198,1.682304045,1.825015932
4412,159.901027000,1.813497682,1.505423740,1.844350060
4413,159.904099000,1.885370096,1.856156826,1.893939892
4414,159.907171000,1.694124152,1.753949990,1.727947906
4415,159.910243000,1.695175973,1.648057232,1.744342347
4416,159.913315000,1.820139190,1.859238784,1.841428141
4417,159.916387000,1.788896918,1.902088165,1.930549204
4418,159.919459000,1.862731487,1.842308521,1.877563477
4419,159.922531000,1.749235071,1.822804287,1.791854657
4420,159.925603000,1.464606717,1.287949557,1.573322569
4421,159.928675000,1.660241644,1.567996062,1.705360979
4422,159.931747000,1.804262410,1.716655840,1.839384884
4423,159.934819000,1.240573235,1.275607013,1.271320216
4424,159.937891000,0.786389602,0.879374194,0.892909275
4425,159.940963000,1.101434772,1.408686949,1.362142913
4426,159.944035000,1.856136004,1.829623143,1.872012854
4427,159.947107000,1.810890630,1.762277603,1.710746512
4428,159.950179000,1.756997665,1.809995472,1.852952937
4429,159.953251000,1.582233176,1.516394481,1.601186395
4430,159.956323000,1.822820028,1.863494347,1.831237843
4431,159.959395000,1.359335370,1.405275772,1.425093852
4432,159.962467000,1.137360081,1.729655817,1.356716131
4433,159.965539000,1.838285247,1.758489499,1.846771459
4434,159.968611000,1.641890707,1.699692070,1.693386262
4435,159.971683000,1.894972324,1.882777850,1.902687867
4436,159.974755000,1.848355552,1.818001340,1.874255558
4437,159.977827000,1.672543742,1.633407408,1.707666154
4438,159.980899000,1.770421930,1.740286867,1.810353100
4439,159.983971000,1.737629816,1.869415998,1.812087943
4440,159.987043000,1.768277049,1.747940108,1.777757563
4441,159.990115000,1.804747999,1.711587409,1.840833167
4442,159.993187000,1.793705409,1.762069737,1.803299511
4443,159.996259000,1.715316728,1.730157420,1.771054357
4444,159.999331000,1.866390387,1.835560640,1.874796549
4445,160.002403000,1.772448547,1.732715358,1.799530834
4446,160.005475000,1.873911709,1.854640643,1.894471993
4447,160.008547000,1.783564448,1.746326623,1.837811410
4448,160.011619000,1.827778071,1.846953849,1.861918310
4449,160.014691000,1.782029097,1.764997274,1.787304988
4450,160.017763000,1.766916717,1.723326365,1.785119067
4451,160.020835000,1.838581165,1.767291685,1.853943507
4452,160.023907000,1.885151386,1.862381220,1.893798828
4453,160.026979000,1.324994733,1.273953862,1.366756683
4454,160.030051000,1.094282334,1.093873550,1.248725491
4455,160.033123000,0.907018930,1.208440349,1.180104305
4456,160.036195000,0.619605246,0.790148363,0.670413144
4457,160.039267000,1.791845297,1.719620290,1.802082191
4458,160.042339000,1.848932500,1.904036681,1.876385242
4459,160.045411000,1.818869909,1.723477980,1.869113604
4460,160.048483000,1.790490190,1.761334136,1.800416489
4461,160.051555000,1.734014452,1.652788927,1.775288805
4462,160.054627000,1.832893958,1.737066070,1.870406707
4463,160.057699000,1.883884231,1.838266095,1.891633252
4464,160.060771000,1.806987027,1.857835293,1.842296839
4465,160.063843000,1.771973173,1.729465514,1.780349607
4466,160.066915000,1.719224138,1.691779892,1.748146626
4467,160.069987000,1.760738949,1.720603148,1.785248677
4468,160.073059000,1.802857786,1.789731823,1.816964682
4469,160.076131000,1.207680988,1.249103878,1.264789738
4470,160.079203000,1.361698213,1.723697200,1.448724099
4471,160.082275000,1.738054063,1.853723158,1.814510087
4472,160.085347000,1.451281761,1.897229433,1.595618789
4473,160.088419000,1.591946254,1.767734508,1.785947571
4474,160.091491000,1.609027110,1.896345059,1.757046734
4475,160.094563000,1.850043972,1.798411826,1.860766808
4476,160.097635000,1.804303090,1.767751465,1.820409228
4477,160.100707000,1.861079415,1.849272768,1.870818098
4478,160.103779000,1.739507730,1.693559448,1.799017161
4479,160.106851000,1.835523094,1.735191286,1.869529327
4480,160.109923000,1.739920179,1.730579957,1.761216437
4481,160.112995000,1.769072344,1.762843209,1.811282098
4482,160.116067000,1.694216604,1.699459302,1.722420007
4483,160.119139000,1.871641368,1.866683960,1.896854321
4484,160.122211000,1.829670305,1.797654430,1.857732192
4485,160.125283000,1.622941171,1.516275244,1.641232505
4486,160.128355000,1.791101103,1.759255705,1.822530379
4487,160.131427000,1.829563121,1.802423338,1.838666618
4488,160.134499000,1.846854846,1.795246959,1.869401455
4489,160.137571000,1.708634943,1.852991700,1.790233761
4490,160.140643000,1.399687933,1.644601834,1.497311617
